,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
12,16,445861203,106.78356363684642,-6.132559966429876,Taman Hutan Kota Penjaringan,70555.7,13,0.88,,,,,0.0,0.0,15438.66,0.22,42796.26,0.61,6278.79,0.09,0.0,1.0,1.0,5500.0,1.0,5.0,2.0,1.0,6041.99,0.09,0.0,0.0,2015-08-25T03:15:18.411Z,28704d91-5fbb-492f-8a5f-89d149dac0ca
13,17,32974082,106.79507627302944,-6.115069221387545,Taman Waduk Pluit,69157.07,32,0.63,,0.5689553200938616,24.385195610049642,6.376808645865716,1815.3400862295287,0.0,8460.84,0.12,25169.37,0.36,24869.52,0.36,0.0,1.0,1.0,9600.0,2.0,4.0,2.0,5.0,10657.33,0.15,0.0,0.0,2015-08-25T03:15:18.411Z,28704d91-5fbb-492f-8a5f-89d149dac0ca
14,18,29992378,106.87426556062798,-6.2164020724125715,Taman Viaduk,66654.35,5,1.14,,,,,0.0,0.0,3677.35,0.06,7894.94,0.12,32358.47,0.49,0.0,1.0,1.0,21000.0,1.0,1.0,2.0,1.0,22723.58,0.34,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
15,19,491739757,106.88679686329556,-6.259265984587372,Klub Eksekutif Persada,62884.3,25,1.52,,0.5349289787136368,5.839416615091112,1.834354561300874,499.4304238802724,65.46,0.0,0.0,19448.6,0.31,19037.03,0.3,65.4596425651209,4.0,1.0,21000.0,2.0,5.0,2.0,2.0,23609.21,0.38,789.47,0.01,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
16,20,107429257,106.85749356366668,-6.122381704775022,NA,62294.85,0,1.1,,,,,0.0,0.0,35624.75,0.57,11468.0,0.18,25.13,0.0,0.0,1.0,1.0,14000.000000000002,1.0,1.0,2.0,1.0,15176.96,0.24,0.0,0.0,2015-08-25T03:15:18.411Z,28704d91-5fbb-492f-8a5f-89d149dac0ca
17,21,31613749,106.8396270917675,-6.2457520890149425,NA,58726.61,22,1.14,,0.7172479198865452,28.681163172394008,8.250315360083656,1341.597413259167,50.92,0.0,0.0,5156.81,0.09,15013.54,0.26,50.91965150048403,3.0,1.0,27000.0,2.0,5.0,2.0,5.0,29685.21,0.51,8871.06,0.15,2016-08-23T03:35:52.977Z,092ec8b1-df11-460a-8830-9de8a356ac83
18,22,156917687,106.79463480950233,-6.182022216074166,Taman Cattleya,58277.7,2,1.03,,,,,0.0,0.0,6882.27,0.12,15632.53,0.27,3278.14,0.06,0.0,1.0,1.0,28999.999999999996,1.0,5.0,2.0,1.0,32484.75,0.56,0.0,0.0,2015-07-18T03:15:21.528Z,d5e18397-05f1-4abb-96a8-dbaeee82a28a
19,23,32947597,106.7570791426413,-6.110951991303406,NA,56660.47,3,1.07,,,,,0.0,0.0,16064.27,0.28,3366.36,0.06,1020.97,0.02,0.0,1.0,1.0,33000.0,1.0,5.0,2.0,1.0,36208.87,0.64,0.0,0.0,2015-08-25T03:15:18.411Z,28704d91-5fbb-492f-8a5f-89d149dac0ca
20,24,29085664,106.8526562991129,-6.240309360639647,Jalur Hijau Tebet,47211.59,5,1.17,,,,,0.0,0.0,2288.59,0.05,2905.62,0.06,130.88,0.0,0.0,1.0,1.0,38000.0,1.0,5.0,2.0,1.0,41886.5,0.89,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
21,25,29051018,106.79303278498735,-6.24416994226946,Langsat,40952.5,14,0.99,,,,,0.0,0.0,0.0,0.0,6221.11,0.15,4680.48,0.11,0.0,1.0,1.0,27000.0,1.0,5.0,2.0,1.0,30050.9,0.73,0.0,0.0,2011-09-11T03:33:53.688Z,719a6e0f-626a-4433-8443-732cc3d1c546
22,26,28705164,106.83528597508074,-6.171001259903296,Taman Banteng,40481.79,4,1.07,,,,,0.0,0.0,0.0,0.0,3415.74,0.08,9377.77,0.23,0.0,1.0,1.0,25000.0,1.0,5.0,2.0,1.0,27688.28,0.68,0.0,0.0,2016-08-23T03:35:52.977Z,092ec8b1-df11-460a-8830-9de8a356ac83
