,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
23,34,59401321,104.02327655941173,1.1837026607653034,Lapangan Tg.Sengkuang,4377.05,0,1.05,,,,,0.0,0.0,1444.23,0.33,1593.49,0.36,984.33,0.22,0.0,1.0,1.0,320.0,1.0,1.0,2.0,1.0,355.01,0.08,0.0,0.0,2016-04-06T03:19:13.209Z,a34575ff-d039-4ab6-b647-a31782feb46c
24,35,617539295,103.96493870111863,1.1092933478832032,NA,4019.12,0,1.09,,,,,0.0,0.0,0.0,0.0,142.53,0.04,1006.54,0.25,0.0,1.0,1.0,2600.0,1.0,5.0,2.0,1.0,2870.05,0.71,0.0,0.0,2018-09-17T03:49:50.892Z,05996c3c-22ac-4779-b693-4e61c6c0e52d
25,36,633336852,104.07430147327723,1.0257308690548403,dragon fruit garden,4003.75,0,0.0,,0.7506079542895517,79.00390266833925,52.20165749520063,287.0944390523999,0.0,0.0,0.0,0.0,0.0,1468.36,0.37,0.0,1.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,2535.4,0.63,2016-06-29T03:41:58.997Z,e33d35e1-d193-4154-a714-001e1c4a3204
26,37,611041681,104.0222258356671,1.1125965385542078,NA,3861.77,0,0.88,,,,,0.0,0.0,657.71,0.17,1252.11,0.32,787.92,0.2,0.0,1.0,1.0,1000.0,1.0,5.0,2.0,1.0,1164.03,0.3,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
27,38,575208090,104.11240717520757,1.1232376014923453,NA,3846.51,1,1.21,,0.8110017066856227,23.981812620697305,12.729281074178406,400.2597728455496,47.73,0.0,0.0,1941.54,0.5,1590.2,0.41,47.733292969045635,3.0,1.0,6.0,1.0,5.0,2.0,4.0,6.78,0.0,307.99,0.08,2016-06-29T03:41:41.975Z,0f27b357-f058-4ded-a233-75cb92d8411a
28,42,617160141,104.09706322052006,1.1246166448464703,NA,3378.22,0,0.71,,0.8514884913661336,8.986868830595952,4.18706466555746,216.05823199663647,31.91,0.0,0.0,344.72,0.1,1640.24,0.49,31.91304347826087,2.0,1.0,1100.0,1.0,1.0,2.0,2.0,1175.02,0.35,218.24,0.06,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
29,43,576138781,104.0823384317479,1.104227930203613,NA,3131.72,0,0.74,,,,,0.0,0.0,533.18,0.17,526.64,0.17,1231.81,0.39,0.0,1.0,1.0,760.0,1.0,1.0,2.0,1.0,840.1,0.27,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
30,44,614490299,104.00363471476736,1.1178290398648405,NA,3000.93,0,0.83,,,,,0.0,0.0,324.57,0.11,83.38,0.03,920.55,0.31,0.0,1.0,1.0,1500.0,1.0,5.0,2.0,1.0,1672.42,0.56,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
31,45,610159561,104.02950279861152,1.097713378575757,NA,2620.54,0,1.09,,,,,0.0,0.0,916.67,0.35,12.8,0.0,614.49,0.23,0.0,1.0,1.0,970.0,1.0,1.0,2.0,1.0,1076.57,0.41,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
32,46,543022336,104.04342362808802,1.134694455687397,Bundaran Tuah Madani,2609.43,0,0.69,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2121.04,0.81,0.0,1.0,1.0,440.0,1.0,1.0,2.0,1.0,488.39,0.19,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
33,47,614490302,104.00355767918958,1.1170121815565512,NA,2577.52,0,1.07,,,,,0.0,0.0,1619.11,0.63,297.73,0.12,163.69,0.06,0.0,1.0,1.0,450.0,1.0,1.0,2.0,1.0,497.0,0.19,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
34,48,610159581,104.03479433621324,1.0963979546750047,NA,2551.39,0,0.98,,,,,0.0,0.0,2208.58,0.87,24.18,0.01,119.21,0.05,0.0,1.0,1.0,180.0,1.0,1.0,2.0,1.0,199.41,0.08,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
35,49,613618385,104.03772322931822,1.128024684056775,NA,2367.25,0,0.71,,,,,0.0,0.0,910.0,0.38,73.7,0.03,584.1,0.25,0.0,1.0,1.0,720.0,1.0,1.0,2.0,1.0,799.45,0.34,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
36,50,615110189,104.04005885536502,1.1302685474338565,NA,2333.71,0,0.72,,,,,0.0,0.0,0.0,0.0,798.27,0.34,665.5,0.29,0.0,1.0,1.0,780.0,1.0,5.0,2.0,1.0,869.94,0.37,0.0,0.0,2018-03-20T03:35:14.000Z,106e0192-d656-4c2b-b36f-ad5789dd1074
