,id,OSM_id,X_wgs,Y_wgs,name,area,amenities,meanLAI,wArea,wEccentricity,wMaj_Axis_Length,wMin_Axis_Length,wPerimeter,RepPer_vegcover,Bare_area_m2,Bare_pct,Grass_area_m2,Grass_pct,Impermeable_area_m2,Impermeable_pct,Infil,Infil_Rip,Infil_Storm,Monetary,Soc_Amen,Soc_Grey,Temp_LAI,Temp_Water,Trees_area_m2,Trees_pct,Water_area_m2,Water_pct,image_date,image_id
35,36,377082816,106.82148071861243,-6.394134451664756,NA,1083.64,1,1.14,,,,,0.0,0.0,0.0,0.0,479.56,0.44,182.76,0.17,0.0,1.0,1.0,380.0,1.0,5.0,2.0,1.0,421.32,0.39,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
36,38,302189191,106.80293925000001,-6.394656399999999,NA,963.56,1,1.49,,,,,0.0,0.0,0.0,0.0,57.94,0.06,67.56,0.07,0.0,1.0,1.0,760.0,1.0,5.0,2.0,1.0,838.05,0.87,0.0,0.0,2018-04-30T03:29:45.059Z,69dee86b-ebfb-47ab-a7f3-0f8cfe5bceda
37,39,302025359,106.85460272176606,-6.371713730900704,NA,952.81,0,1.16,,,,,0.0,0.0,0.0,0.0,128.56,0.13,431.78,0.45,0.0,1.0,1.0,350.0,1.0,4.0,2.0,1.0,392.47,0.41,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
38,40,300590843,106.83233833555168,-6.383096516690823,NA,950.7,0,0.94,,,,,0.0,0.0,146.37,0.15,178.15,0.19,167.18,0.18,0.0,1.0,1.0,410.0,1.0,5.0,2.0,1.0,459.02,0.48,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
39,41,300737386,106.80194354130452,-6.407356511323952,NA,917.35,1,1.13,,,,,0.0,0.0,0.0,0.0,120.13,0.13,48.15,0.05,0.0,1.0,1.0,680.0,1.0,5.0,2.0,1.0,749.07,0.82,0.0,0.0,2018-04-30T03:29:45.059Z,69dee86b-ebfb-47ab-a7f3-0f8cfe5bceda
40,42,222794882,106.90138674437412,-6.370380759286639,Parkir Arboretum,906.69,0,2.21,,,,,0.0,0.0,380.14,0.42,86.64,0.1,0.0,0.0,0.0,1.0,1.0,400.0,1.0,5.0,3.0,1.0,439.91,0.49,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
41,44,448777082,106.84916641137195,-6.366599289497058,NA,840.66,1,2.99,,,,,0.0,0.0,0.0,0.0,117.32,0.14,0.0,0.0,0.0,1.0,1.0,650.0,1.0,5.0,3.0,1.0,723.34,0.86,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
42,45,556388304,106.84958067474223,-6.369857365498139,Taman Masjid Baabul Jannah,818.72,2,0.81,,,,,0.0,0.0,513.38,0.63,81.36,0.1,40.68,0.05,0.0,1.0,1.0,170.0,1.0,1.0,2.0,1.0,183.3,0.22,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
43,46,304494606,106.83618734979856,-6.367573795905155,NA,810.72,0,0.96,,,,,0.0,0.0,0.0,0.0,126.56,0.16,251.59,0.31,0.0,1.0,1.0,390.0,1.0,5.0,2.0,1.0,432.57,0.53,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
44,47,363065462,106.78525528618209,-6.383729712901152,NA,750.59,1,1.17,,,,,0.0,0.0,347.31,0.46,67.66,0.09,19.33,0.03,0.0,1.0,1.0,280.0,1.0,4.0,2.0,1.0,316.29,0.42,0.0,0.0,2018-04-30T03:29:45.059Z,69dee86b-ebfb-47ab-a7f3-0f8cfe5bceda
45,48,263920628,106.73813206467382,-6.418175701214263,Lapangan RW 5,694.32,0,0.93,,,,,0.0,0.0,139.85,0.2,57.56,0.08,6.61,0.01,0.0,1.0,1.0,440.0,1.0,5.0,2.0,1.0,490.31,0.71,0.0,0.0,2017-05-20T03:26:20.349Z,8b5aef31-f02d-43bc-9593-d2151ef62851
46,49,542184815,106.8295085,-6.371153766666667,NA,642.77,0,0.99,,,,,0.0,0.0,0.0,0.0,66.13,0.1,306.27,0.48,0.0,1.0,1.0,240.0,1.0,4.0,2.0,1.0,270.38,0.42,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
47,50,542184814,106.8288207172014,-6.3712208349710195,NA,602.77,1,0.93,,,,,0.0,0.0,0.0,0.0,110.74,0.18,156.05,0.26,0.0,1.0,1.0,300.0,1.0,5.0,2.0,1.0,335.98,0.56,0.0,0.0,2018-09-13T03:30:42.179Z,9bdd8c61-7b7d-4a4a-889f-8b4827d862d4
48,52,300591029,106.84952770697491,-6.372210975610778,Taman Pondok Duta,564.25,4,1.88,,,,,0.0,0.0,0.0,0.0,303.74,0.54,82.52,0.15,0.0,1.0,1.0,160.0,1.0,5.0,2.0,1.0,177.99,0.32,0.0,0.0,2016-07-21T03:10:33.333Z,72e9a414-1491-4472-834f-7a9493f66ef5
